model_name,iteration,accuracy,precision,recall,f1,dset_size
lenet5_batchNorm7,87,0.9907,0.9906711804054389,0.990567820142007,0.9906151484009982,0.3
lenet5_batchNorm7,86,0.9907,0.9906711804054389,0.990567820142007,0.9906151484009982,0.3
lenet5_batchNorm7,100,0.9907,0.9906711804054389,0.990567820142007,0.9906151484009982,0.3
lenet5_batchNorm7,96,0.9907,0.9906711804054389,0.990567820142007,0.9906151484009982,0.3
lenet5_batchNorm7,92,0.9907,0.9906711804054389,0.990567820142007,0.9906151484009982,0.3
lenet5_batchNorm7,90,0.9907,0.9906711804054389,0.990567820142007,0.9906151484009982,0.3
lenet5_batchNorm7,89,0.9907,0.9906711804054389,0.990567820142007,0.9906151484009982,0.3
lenet5_batchNorm7,94,0.9907,0.9906711804054389,0.990567820142007,0.9906151484009982,0.3
lenet5_batchNorm7,95,0.9907,0.9906711804054389,0.990567820142007,0.9906151484009982,0.3
lenet5_batchNorm7,91,0.9907,0.9906711804054389,0.990567820142007,0.9906151484009982,0.3
lenet5_batchNorm7,84,0.9907,0.9906711804054389,0.990567820142007,0.9906151484009982,0.3
lenet5_batchNorm7,99,0.9907,0.9906711804054389,0.990567820142007,0.9906151484009982,0.3
lenet5_batchNorm7,81,0.9907,0.9906711804054389,0.990567820142007,0.9906151484009982,0.3
lenet5_batchNorm7,85,0.9907,0.9906711804054389,0.990567820142007,0.9906151484009982,0.3
lenet5_batchNorm7,93,0.9907,0.9906711804054389,0.990567820142007,0.9906151484009982,0.3
lenet5_batchNorm7,97,0.9907,0.9906711804054389,0.990567820142007,0.9906151484009982,0.3
lenet5_batchNorm7,16,0.9907,0.9906711804054389,0.990567820142007,0.9906151484009982,0.4
lenet5_batchNorm7,17,0.9907,0.9906711804054389,0.990567820142007,0.9906151484009982,0.4
lenet5_batchNorm7,13,0.9907,0.9906711804054389,0.990567820142007,0.9906151484009982,0.4
lenet5_batchNorm7,8,0.9907,0.9906711804054389,0.990567820142007,0.9906151484009982,0.4
lenet5_batchNorm7,2,0.9907,0.9906711804054389,0.990567820142007,0.9906151484009982,0.4
lenet5_batchNorm7,19,0.9907,0.9906711804054389,0.990567820142007,0.9906151484009982,0.4
lenet5_batchNorm7,5,0.9907,0.9906711804054389,0.990567820142007,0.9906151484009982,0.4
lenet5_batchNorm7,15,0.9907,0.9906711804054389,0.990567820142007,0.9906151484009982,0.4
lenet5_batchNorm7,6,0.9907,0.9906711804054389,0.990567820142007,0.9906151484009982,0.4
lenet5_batchNorm7,20,0.9907,0.9906711804054389,0.990567820142007,0.9906151484009982,0.4
lenet5_batchNorm7,12,0.9907,0.9906711804054389,0.990567820142007,0.9906151484009982,0.4
lenet5_batchNorm7,9,0.9907,0.9906711804054389,0.990567820142007,0.9906151484009982,0.4
lenet5_batchNorm7,14,0.9907,0.9906711804054389,0.990567820142007,0.9906151484009982,0.4
lenet5_batchNorm7,4,0.9907,0.9906711804054389,0.990567820142007,0.9906151484009982,0.4
lenet5_batchNorm7,11,0.9907,0.9906711804054389,0.990567820142007,0.9906151484009982,0.4
lenet5_batchNorm7,10,0.9907,0.9906711804054389,0.990567820142007,0.9906151484009982,0.4
lenet5_batchNorm7,18,0.9907,0.9906711804054389,0.990567820142007,0.9906151484009982,0.4
lenet5_batchNorm7,1,0.9907,0.9906711804054389,0.990567820142007,0.9906151484009982,0.4
lenet5_batchNorm7,7,0.9907,0.9906711804054389,0.990567820142007,0.9906151484009982,0.4
lenet5_batchNorm7,3,0.9907,0.9906711804054389,0.990567820142007,0.9906151484009982,0.4
lenet5_batchNorm7,25,0.9907,0.9906711804054389,0.990567820142007,0.9906151484009982,0.4
lenet5_batchNorm7,24,0.9907,0.9906711804054389,0.990567820142007,0.9906151484009982,0.4
lenet5_batchNorm7,30,0.9907,0.9906711804054389,0.990567820142007,0.9906151484009982,0.4
lenet5_batchNorm7,22,0.9907,0.9906711804054389,0.990567820142007,0.9906151484009982,0.4
lenet5_batchNorm7,21,0.9907,0.9906711804054389,0.990567820142007,0.9906151484009982,0.4
lenet5_batchNorm7,34,0.9907,0.9906711804054389,0.990567820142007,0.9906151484009982,0.4
lenet5_batchNorm7,33,0.9907,0.9906711804054389,0.990567820142007,0.9906151484009982,0.4
lenet5_batchNorm7,39,0.9907,0.9906711804054389,0.990567820142007,0.9906151484009982,0.4
lenet5_batchNorm7,31,0.9907,0.9906711804054389,0.990567820142007,0.9906151484009982,0.4
lenet5_batchNorm7,32,0.9907,0.9906711804054389,0.990567820142007,0.9906151484009982,0.4
lenet5_batchNorm7,37,0.9907,0.9906711804054389,0.990567820142007,0.9906151484009982,0.4
lenet5_batchNorm7,40,0.9907,0.9906711804054389,0.990567820142007,0.9906151484009982,0.4
lenet5_batchNorm7,26,0.9907,0.9906711804054389,0.990567820142007,0.9906151484009982,0.4
lenet5_batchNorm7,38,0.9907,0.9906711804054389,0.990567820142007,0.9906151484009982,0.4
lenet5_batchNorm7,36,0.9907,0.9906711804054389,0.990567820142007,0.9906151484009982,0.4
lenet5_batchNorm7,29,0.9907,0.9906711804054389,0.990567820142007,0.9906151484009982,0.4
lenet5_batchNorm7,23,0.9907,0.9906711804054389,0.990567820142007,0.9906151484009982,0.4
lenet5_batchNorm7,28,0.9907,0.9906711804054389,0.990567820142007,0.9906151484009982,0.4
lenet5_batchNorm7,35,0.9907,0.9906711804054389,0.990567820142007,0.9906151484009982,0.4
lenet5_batchNorm7,27,0.9907,0.9906711804054389,0.990567820142007,0.9906151484009982,0.4
lenet5_batchNorm7,45,0.9907,0.9906711804054389,0.990567820142007,0.9906151484009982,0.4
lenet5_batchNorm7,43,0.9907,0.9906711804054389,0.990567820142007,0.9906151484009982,0.4
lenet5_batchNorm7,58,0.9907,0.9906711804054389,0.990567820142007,0.9906151484009982,0.4
lenet5_batchNorm7,44,0.9907,0.9906711804054389,0.990567820142007,0.9906151484009982,0.4
lenet5_batchNorm7,49,0.9907,0.9906711804054389,0.990567820142007,0.9906151484009982,0.4
lenet5_batchNorm7,57,0.9907,0.9906711804054389,0.990567820142007,0.9906151484009982,0.4
lenet5_batchNorm7,46,0.9907,0.9906711804054389,0.990567820142007,0.9906151484009982,0.4
lenet5_batchNorm7,51,0.9907,0.9906711804054389,0.990567820142007,0.9906151484009982,0.4
lenet5_batchNorm7,47,0.9907,0.9906711804054389,0.990567820142007,0.9906151484009982,0.4
lenet5_batchNorm7,48,0.9907,0.9906711804054389,0.990567820142007,0.9906151484009982,0.4
lenet5_batchNorm7,53,0.9907,0.9906711804054389,0.990567820142007,0.9906151484009982,0.4
lenet5_batchNorm7,41,0.9907,0.9906711804054389,0.990567820142007,0.9906151484009982,0.4
lenet5_batchNorm7,42,0.9907,0.9906711804054389,0.990567820142007,0.9906151484009982,0.4
lenet5_batchNorm7,55,0.9907,0.9906711804054389,0.990567820142007,0.9906151484009982,0.4
lenet5_batchNorm7,56,0.9907,0.9906711804054389,0.990567820142007,0.9906151484009982,0.4
lenet5_batchNorm7,52,0.9907,0.9906711804054389,0.990567820142007,0.9906151484009982,0.4
lenet5_batchNorm7,60,0.9907,0.9906711804054389,0.990567820142007,0.9906151484009982,0.4
lenet5_batchNorm7,50,0.9907,0.9906711804054389,0.990567820142007,0.9906151484009982,0.4
lenet5_batchNorm7,54,0.9907,0.9906711804054389,0.990567820142007,0.9906151484009982,0.4
lenet5_batchNorm7,59,0.9907,0.9906711804054389,0.990567820142007,0.9906151484009982,0.4
lenet5_batchNorm7,76,0.9907,0.9906711804054389,0.990567820142007,0.9906151484009982,0.4
lenet5_batchNorm7,70,0.9907,0.9906711804054389,0.990567820142007,0.9906151484009982,0.4
lenet5_batchNorm7,78,0.9907,0.9906711804054389,0.990567820142007,0.9906151484009982,0.4
lenet5_batchNorm7,61,0.9907,0.9906711804054389,0.990567820142007,0.9906151484009982,0.4
lenet5_batchNorm7,65,0.9907,0.9906711804054389,0.990567820142007,0.9906151484009982,0.4
lenet5_batchNorm7,63,0.9907,0.9906711804054389,0.990567820142007,0.9906151484009982,0.4
lenet5_batchNorm7,80,0.9907,0.9906711804054389,0.990567820142007,0.9906151484009982,0.4
lenet5_batchNorm7,79,0.9907,0.9906711804054389,0.990567820142007,0.9906151484009982,0.4
lenet5_batchNorm7,69,0.9907,0.9906711804054389,0.990567820142007,0.9906151484009982,0.4
lenet5_batchNorm7,66,0.9907,0.9906711804054389,0.990567820142007,0.9906151484009982,0.4
lenet5_batchNorm7,64,0.9907,0.9906711804054389,0.990567820142007,0.9906151484009982,0.4
lenet5_batchNorm7,74,0.9907,0.9906711804054389,0.990567820142007,0.9906151484009982,0.4
lenet5_batchNorm7,68,0.9907,0.9906711804054389,0.990567820142007,0.9906151484009982,0.4
lenet5_batchNorm7,67,0.9907,0.9906711804054389,0.990567820142007,0.9906151484009982,0.4
lenet5_batchNorm7,73,0.9907,0.9906711804054389,0.990567820142007,0.9906151484009982,0.4
lenet5_batchNorm7,77,0.9907,0.9906711804054389,0.990567820142007,0.9906151484009982,0.4
lenet5_batchNorm7,72,0.9907,0.9906711804054389,0.990567820142007,0.9906151484009982,0.4
lenet5_batchNorm7,62,0.9907,0.9906711804054389,0.990567820142007,0.9906151484009982,0.4
lenet5_batchNorm7,75,0.9907,0.9906711804054389,0.990567820142007,0.9906151484009982,0.4
lenet5_batchNorm7,71,0.9907,0.9906711804054389,0.990567820142007,0.9906151484009982,0.4
lenet5_batchNorm7,92,0.9907,0.9906711804054389,0.990567820142007,0.9906151484009982,0.4
lenet5_batchNorm7,81,0.9907,0.9906711804054389,0.990567820142007,0.9906151484009982,0.4
lenet5_batchNorm7,94,0.9907,0.9906711804054389,0.990567820142007,0.9906151484009982,0.4
lenet5_batchNorm7,86,0.9907,0.9906711804054389,0.990567820142007,0.9906151484009982,0.4
lenet5_batchNorm7,91,0.9907,0.9906711804054389,0.990567820142007,0.9906151484009982,0.4
lenet5_batchNorm7,89,0.9907,0.9906711804054389,0.990567820142007,0.9906151484009982,0.4
lenet5_batchNorm7,98,0.9907,0.9906711804054389,0.990567820142007,0.9906151484009982,0.4
lenet5_batchNorm7,93,0.9907,0.9906711804054389,0.990567820142007,0.9906151484009982,0.4
lenet5_batchNorm7,85,0.9907,0.9906711804054389,0.990567820142007,0.9906151484009982,0.4
lenet5_batchNorm7,87,0.9907,0.9906711804054389,0.990567820142007,0.9906151484009982,0.4
lenet5_batchNorm7,83,0.9907,0.9906711804054389,0.990567820142007,0.9906151484009982,0.4
lenet5_batchNorm7,88,0.9907,0.9906711804054389,0.990567820142007,0.9906151484009982,0.4
lenet5_batchNorm7,97,0.9907,0.9906711804054389,0.990567820142007,0.9906151484009982,0.4
lenet5_batchNorm7,95,0.9907,0.9906711804054389,0.990567820142007,0.9906151484009982,0.4
lenet5_batchNorm7,82,0.9907,0.9906711804054389,0.990567820142007,0.9906151484009982,0.4
lenet5_batchNorm7,99,0.9907,0.9906711804054389,0.990567820142007,0.9906151484009982,0.4
lenet5_batchNorm7,90,0.9907,0.9906711804054389,0.990567820142007,0.9906151484009982,0.4
lenet5_batchNorm7,84,0.9907,0.9906711804054389,0.990567820142007,0.9906151484009982,0.4
lenet5_batchNorm7,100,0.9907,0.9906711804054389,0.990567820142007,0.9906151484009982,0.4
lenet5_batchNorm7,96,0.9907,0.9906711804054389,0.990567820142007,0.9906151484009982,0.4
lenet5_batchNorm7,4,0.9907,0.9906711804054389,0.990567820142007,0.9906151484009982,0.5
lenet5_batchNorm7,6,0.9907,0.9906711804054389,0.990567820142007,0.9906151484009982,0.5
lenet5_batchNorm7,20,0.9907,0.9906711804054389,0.990567820142007,0.9906151484009982,0.5
lenet5_batchNorm7,8,0.9907,0.9906711804054389,0.990567820142007,0.9906151484009982,0.5
lenet5_batchNorm7,3,0.9907,0.9906711804054389,0.990567820142007,0.9906151484009982,0.5
lenet5_batchNorm7,13,0.9907,0.9906711804054389,0.990567820142007,0.9906151484009982,0.5
lenet5_batchNorm7,16,0.9907,0.9906711804054389,0.990567820142007,0.9906151484009982,0.5
lenet5_batchNorm7,18,0.9907,0.9906711804054389,0.990567820142007,0.9906151484009982,0.5
lenet5_batchNorm7,15,0.9907,0.9906711804054389,0.990567820142007,0.9906151484009982,0.5
lenet5_batchNorm7,17,0.9907,0.9906711804054389,0.990567820142007,0.9906151484009982,0.5
lenet5_batchNorm7,1,0.9907,0.9906711804054389,0.990567820142007,0.9906151484009982,0.5
lenet5_batchNorm7,7,0.9907,0.9906711804054389,0.990567820142007,0.9906151484009982,0.5
lenet5_batchNorm7,14,0.9907,0.9906711804054389,0.990567820142007,0.9906151484009982,0.5
lenet5_batchNorm7,10,0.9907,0.9906711804054389,0.990567820142007,0.9906151484009982,0.5
lenet5_batchNorm7,11,0.9907,0.9906711804054389,0.990567820142007,0.9906151484009982,0.5
lenet5_batchNorm7,19,0.9907,0.9906711804054389,0.990567820142007,0.9906151484009982,0.5
lenet5_batchNorm7,5,0.9907,0.9906711804054389,0.990567820142007,0.9906151484009982,0.5
lenet5_batchNorm7,2,0.9907,0.9906711804054389,0.990567820142007,0.9906151484009982,0.5
lenet5_batchNorm7,9,0.9907,0.9906711804054389,0.990567820142007,0.9906151484009982,0.5
lenet5_batchNorm7,12,0.9907,0.9906711804054389,0.990567820142007,0.9906151484009982,0.5
lenet5_batchNorm7,27,0.9907,0.9906711804054389,0.990567820142007,0.9906151484009982,0.5
lenet5_batchNorm7,36,0.9907,0.9906711804054389,0.990567820142007,0.9906151484009982,0.5
lenet5_batchNorm7,30,0.9907,0.9906711804054389,0.990567820142007,0.9906151484009982,0.5
lenet5_batchNorm7,35,0.9907,0.9906711804054389,0.990567820142007,0.9906151484009982,0.5
lenet5_batchNorm7,37,0.9907,0.9906711804054389,0.990567820142007,0.9906151484009982,0.5
lenet5_batchNorm7,28,0.9907,0.9906711804054389,0.990567820142007,0.9906151484009982,0.5
lenet5_batchNorm7,31,0.9907,0.9906711804054389,0.990567820142007,0.9906151484009982,0.5
lenet5_batchNorm7,29,0.9907,0.9906711804054389,0.990567820142007,0.9906151484009982,0.5
lenet5_batchNorm7,39,0.9907,0.9906711804054389,0.990567820142007,0.9906151484009982,0.5
lenet5_batchNorm7,25,0.9907,0.9906711804054389,0.990567820142007,0.9906151484009982,0.5
lenet5_batchNorm7,22,0.9907,0.9906711804054389,0.990567820142007,0.9906151484009982,0.5
lenet5_batchNorm7,40,0.9907,0.9906711804054389,0.990567820142007,0.9906151484009982,0.5
lenet5_batchNorm7,32,0.9907,0.9906711804054389,0.990567820142007,0.9906151484009982,0.5
lenet5_batchNorm7,21,0.9907,0.9906711804054389,0.990567820142007,0.9906151484009982,0.5
lenet5_batchNorm7,38,0.9907,0.9906711804054389,0.990567820142007,0.9906151484009982,0.5
lenet5_batchNorm7,34,0.9907,0.9906711804054389,0.990567820142007,0.9906151484009982,0.5
lenet5_batchNorm7,26,0.9907,0.9906711804054389,0.990567820142007,0.9906151484009982,0.5
lenet5_batchNorm7,24,0.9907,0.9906711804054389,0.990567820142007,0.9906151484009982,0.5
lenet5_batchNorm7,33,0.9907,0.9906711804054389,0.990567820142007,0.9906151484009982,0.5
lenet5_batchNorm7,23,0.9907,0.9906711804054389,0.990567820142007,0.9906151484009982,0.5
lenet5_batchNorm7,60,0.9907,0.9906711804054389,0.990567820142007,0.9906151484009982,0.5
lenet5_batchNorm7,42,0.9907,0.9906711804054389,0.990567820142007,0.9906151484009982,0.5
lenet5_batchNorm7,47,0.9907,0.9906711804054389,0.990567820142007,0.9906151484009982,0.5
lenet5_batchNorm7,44,0.9907,0.9906711804054389,0.990567820142007,0.9906151484009982,0.5
lenet5_batchNorm7,56,0.9907,0.9906711804054389,0.990567820142007,0.9906151484009982,0.5
lenet5_batchNorm7,50,0.9907,0.9906711804054389,0.990567820142007,0.9906151484009982,0.5
lenet5_batchNorm7,41,0.9907,0.9906711804054389,0.990567820142007,0.9906151484009982,0.5
lenet5_batchNorm7,57,0.9907,0.9906711804054389,0.990567820142007,0.9906151484009982,0.5
lenet5_batchNorm7,49,0.9907,0.9906711804054389,0.990567820142007,0.9906151484009982,0.5
lenet5_batchNorm7,59,0.9907,0.9906711804054389,0.990567820142007,0.9906151484009982,0.5
lenet5_batchNorm7,43,0.9907,0.9906711804054389,0.990567820142007,0.9906151484009982,0.5
lenet5_batchNorm7,58,0.9907,0.9906711804054389,0.990567820142007,0.9906151484009982,0.5
lenet5_batchNorm7,51,0.9907,0.9906711804054389,0.990567820142007,0.9906151484009982,0.5
lenet5_batchNorm7,53,0.9907,0.9906711804054389,0.990567820142007,0.9906151484009982,0.5
lenet5_batchNorm7,45,0.9907,0.9906711804054389,0.990567820142007,0.9906151484009982,0.5
lenet5_batchNorm7,54,0.9907,0.9906711804054389,0.990567820142007,0.9906151484009982,0.5
lenet5_batchNorm7,48,0.9907,0.9906711804054389,0.990567820142007,0.9906151484009982,0.5
lenet5_batchNorm7,52,0.9907,0.9906711804054389,0.990567820142007,0.9906151484009982,0.5
lenet5_batchNorm7,55,0.9907,0.9906711804054389,0.990567820142007,0.9906151484009982,0.5
lenet5_batchNorm7,46,0.9907,0.9906711804054389,0.990567820142007,0.9906151484009982,0.5
lenet5_batchNorm7,77,0.9907,0.9906711804054389,0.990567820142007,0.9906151484009982,0.5
lenet5_batchNorm7,74,0.9907,0.9906711804054389,0.990567820142007,0.9906151484009982,0.5
lenet5_batchNorm7,64,0.9907,0.9906711804054389,0.990567820142007,0.9906151484009982,0.5
lenet5_batchNorm7,66,0.9907,0.9906711804054389,0.990567820142007,0.9906151484009982,0.5
lenet5_batchNorm7,80,0.9907,0.9906711804054389,0.990567820142007,0.9906151484009982,0.5
lenet5_batchNorm7,70,0.9907,0.9906711804054389,0.990567820142007,0.9906151484009982,0.5
lenet5_batchNorm7,75,0.9907,0.9906711804054389,0.990567820142007,0.9906151484009982,0.5
lenet5_batchNorm7,71,0.9907,0.9906711804054389,0.990567820142007,0.9906151484009982,0.5
lenet5_batchNorm7,78,0.9907,0.9906711804054389,0.990567820142007,0.9906151484009982,0.5
lenet5_batchNorm7,61,0.9907,0.9906711804054389,0.990567820142007,0.9906151484009982,0.5
lenet5_batchNorm7,69,0.9907,0.9906711804054389,0.990567820142007,0.9906151484009982,0.5
lenet5_batchNorm7,63,0.9907,0.9906711804054389,0.990567820142007,0.9906151484009982,0.5
lenet5_batchNorm7,76,0.9907,0.9906711804054389,0.990567820142007,0.9906151484009982,0.5
lenet5_batchNorm7,68,0.9907,0.9906711804054389,0.990567820142007,0.9906151484009982,0.5
lenet5_batchNorm7,72,0.9907,0.9906711804054389,0.990567820142007,0.9906151484009982,0.5
lenet5_batchNorm7,79,0.9907,0.9906711804054389,0.990567820142007,0.9906151484009982,0.5
lenet5_batchNorm7,73,0.9907,0.9906711804054389,0.990567820142007,0.9906151484009982,0.5
lenet5_batchNorm7,65,0.9907,0.9906711804054389,0.990567820142007,0.9906151484009982,0.5
lenet5_batchNorm7,62,0.9907,0.9906711804054389,0.990567820142007,0.9906151484009982,0.5
lenet5_batchNorm7,67,0.9907,0.9906711804054389,0.990567820142007,0.9906151484009982,0.5
lenet5_batchNorm7,89,0.9907,0.9906711804054389,0.990567820142007,0.9906151484009982,0.5
lenet5_batchNorm7,93,0.9907,0.9906711804054389,0.990567820142007,0.9906151484009982,0.5
lenet5_batchNorm7,88,0.9907,0.9906711804054389,0.990567820142007,0.9906151484009982,0.5
lenet5_batchNorm7,92,0.9907,0.9906711804054389,0.990567820142007,0.9906151484009982,0.5
lenet5_batchNorm7,96,0.9907,0.9906711804054389,0.990567820142007,0.9906151484009982,0.5
lenet5_batchNorm7,94,0.9907,0.9906711804054389,0.990567820142007,0.9906151484009982,0.5
lenet5_batchNorm7,82,0.9907,0.9906711804054389,0.990567820142007,0.9906151484009982,0.5
lenet5_batchNorm7,85,0.9907,0.9906711804054389,0.990567820142007,0.9906151484009982,0.5
lenet5_batchNorm7,90,0.9907,0.9906711804054389,0.990567820142007,0.9906151484009982,0.5
lenet5_batchNorm7,98,0.9907,0.9906711804054389,0.990567820142007,0.9906151484009982,0.5
lenet5_batchNorm7,86,0.9907,0.9906711804054389,0.990567820142007,0.9906151484009982,0.5
lenet5_batchNorm7,100,0.9907,0.9906711804054389,0.990567820142007,0.9906151484009982,0.5
lenet5_batchNorm7,81,0.9907,0.9906711804054389,0.990567820142007,0.9906151484009982,0.5
lenet5_batchNorm7,83,0.9907,0.9906711804054389,0.990567820142007,0.9906151484009982,0.5
lenet5_batchNorm7,97,0.9907,0.9906711804054389,0.990567820142007,0.9906151484009982,0.5
lenet5_batchNorm7,99,0.9907,0.9906711804054389,0.990567820142007,0.9906151484009982,0.5
lenet5_batchNorm7,95,0.9907,0.9906711804054389,0.990567820142007,0.9906151484009982,0.5
lenet5_batchNorm7,84,0.9907,0.9906711804054389,0.990567820142007,0.9906151484009982,0.5
lenet5_batchNorm7,87,0.9907,0.9906711804054389,0.990567820142007,0.9906151484009982,0.5
lenet5_batchNorm7,91,0.9907,0.9906711804054389,0.990567820142007,0.9906151484009982,0.5
lenet5_batchNorm7,8,0.9907,0.9906711804054389,0.990567820142007,0.9906151484009982,0.6
lenet5_batchNorm7,20,0.9907,0.9906711804054389,0.990567820142007,0.9906151484009982,0.6
lenet5_batchNorm7,13,0.9907,0.9906711804054389,0.990567820142007,0.9906151484009982,0.6
lenet5_batchNorm7,11,0.9907,0.9906711804054389,0.990567820142007,0.9906151484009982,0.6
lenet5_batchNorm7,5,0.9907,0.9906711804054389,0.990567820142007,0.9906151484009982,0.6
lenet5_batchNorm7,6,0.9907,0.9906711804054389,0.990567820142007,0.9906151484009982,0.6
lenet5_batchNorm7,1,0.9907,0.9906711804054389,0.990567820142007,0.9906151484009982,0.6
lenet5_batchNorm7,4,0.9907,0.9906711804054389,0.990567820142007,0.9906151484009982,0.6
lenet5_batchNorm7,12,0.9907,0.9906711804054389,0.990567820142007,0.9906151484009982,0.6
lenet5_batchNorm7,9,0.9907,0.9906711804054389,0.990567820142007,0.9906151484009982,0.6
lenet5_batchNorm7,19,0.9907,0.9906711804054389,0.990567820142007,0.9906151484009982,0.6
lenet5_batchNorm7,15,0.9907,0.9906711804054389,0.990567820142007,0.9906151484009982,0.6
lenet5_batchNorm7,2,0.9907,0.9906711804054389,0.990567820142007,0.9906151484009982,0.6
lenet5_batchNorm7,10,0.9907,0.9906711804054389,0.990567820142007,0.9906151484009982,0.6
lenet5_batchNorm7,3,0.9907,0.9906711804054389,0.990567820142007,0.9906151484009982,0.6
lenet5_batchNorm7,7,0.9907,0.9906711804054389,0.990567820142007,0.9906151484009982,0.6
lenet5_batchNorm7,17,0.9907,0.9906711804054389,0.990567820142007,0.9906151484009982,0.6
lenet5_batchNorm7,14,0.9907,0.9906711804054389,0.990567820142007,0.9906151484009982,0.6
lenet5_batchNorm7,18,0.9907,0.9906711804054389,0.990567820142007,0.9906151484009982,0.6
lenet5_batchNorm7,16,0.9907,0.9906711804054389,0.990567820142007,0.9906151484009982,0.6
lenet5_batchNorm7,32,0.9907,0.9906711804054389,0.990567820142007,0.9906151484009982,0.6
lenet5_batchNorm7,34,0.9907,0.9906711804054389,0.990567820142007,0.9906151484009982,0.6
lenet5_batchNorm7,30,0.9907,0.9906711804054389,0.990567820142007,0.9906151484009982,0.6
lenet5_batchNorm7,26,0.9907,0.9906711804054389,0.990567820142007,0.9906151484009982,0.6
lenet5_batchNorm7,28,0.9907,0.9906711804054389,0.990567820142007,0.9906151484009982,0.6
lenet5_batchNorm7,24,0.9907,0.9906711804054389,0.990567820142007,0.9906151484009982,0.6
lenet5_batchNorm7,36,0.9907,0.9906711804054389,0.990567820142007,0.9906151484009982,0.6
lenet5_batchNorm7,38,0.9907,0.9906711804054389,0.990567820142007,0.9906151484009982,0.6
lenet5_batchNorm7,21,0.9907,0.9906711804054389,0.990567820142007,0.9906151484009982,0.6
lenet5_batchNorm7,31,0.9907,0.9906711804054389,0.990567820142007,0.9906151484009982,0.6
lenet5_batchNorm7,29,0.9907,0.9906711804054389,0.990567820142007,0.9906151484009982,0.6
lenet5_batchNorm7,27,0.9907,0.9906711804054389,0.990567820142007,0.9906151484009982,0.6
lenet5_batchNorm7,23,0.9907,0.9906711804054389,0.990567820142007,0.9906151484009982,0.6
lenet5_batchNorm7,25,0.9907,0.9906711804054389,0.990567820142007,0.9906151484009982,0.6
lenet5_batchNorm7,22,0.9907,0.9906711804054389,0.990567820142007,0.9906151484009982,0.6
lenet5_batchNorm7,33,0.9907,0.9906711804054389,0.990567820142007,0.9906151484009982,0.6
lenet5_batchNorm7,35,0.9907,0.9906711804054389,0.990567820142007,0.9906151484009982,0.6
lenet5_batchNorm7,40,0.9907,0.9906711804054389,0.990567820142007,0.9906151484009982,0.6
lenet5_batchNorm7,37,0.9907,0.9906711804054389,0.990567820142007,0.9906151484009982,0.6
lenet5_batchNorm7,39,0.9907,0.9906711804054389,0.990567820142007,0.9906151484009982,0.6
lenet5_batchNorm7,50,0.9907,0.9906711804054389,0.990567820142007,0.9906151484009982,0.6
lenet5_batchNorm7,58,0.9907,0.9906711804054389,0.990567820142007,0.9906151484009982,0.6
lenet5_batchNorm7,48,0.9907,0.9906711804054389,0.990567820142007,0.9906151484009982,0.6
lenet5_batchNorm7,44,0.9907,0.9906711804054389,0.990567820142007,0.9906151484009982,0.6
lenet5_batchNorm7,60,0.9907,0.9906711804054389,0.990567820142007,0.9906151484009982,0.6
lenet5_batchNorm7,49,0.9907,0.9906711804054389,0.990567820142007,0.9906151484009982,0.6
lenet5_batchNorm7,43,0.9907,0.9906711804054389,0.990567820142007,0.9906151484009982,0.6
lenet5_batchNorm7,59,0.9907,0.9906711804054389,0.990567820142007,0.9906151484009982,0.6
lenet5_batchNorm7,41,0.9907,0.9906711804054389,0.990567820142007,0.9906151484009982,0.6
lenet5_batchNorm7,55,0.9907,0.9906711804054389,0.990567820142007,0.9906151484009982,0.6
lenet5_batchNorm7,54,0.9907,0.9906711804054389,0.990567820142007,0.9906151484009982,0.6
lenet5_batchNorm7,46,0.9907,0.9906711804054389,0.990567820142007,0.9906151484009982,0.6
lenet5_batchNorm7,52,0.9907,0.9906711804054389,0.990567820142007,0.9906151484009982,0.6
lenet5_batchNorm7,53,0.9907,0.9906711804054389,0.990567820142007,0.9906151484009982,0.6
lenet5_batchNorm7,45,0.9907,0.9906711804054389,0.990567820142007,0.9906151484009982,0.6
lenet5_batchNorm7,57,0.9907,0.9906711804054389,0.990567820142007,0.9906151484009982,0.6
lenet5_batchNorm7,56,0.9907,0.9906711804054389,0.990567820142007,0.9906151484009982,0.6
lenet5_batchNorm7,47,0.9907,0.9906711804054389,0.990567820142007,0.9906151484009982,0.6
lenet5_batchNorm7,51,0.9907,0.9906711804054389,0.990567820142007,0.9906151484009982,0.6
lenet5_batchNorm7,42,0.9907,0.9906711804054389,0.990567820142007,0.9906151484009982,0.6
lenet5_batchNorm7,80,0.9907,0.9906711804054389,0.990567820142007,0.9906151484009982,0.6
lenet5_batchNorm7,78,0.9907,0.9906711804054389,0.990567820142007,0.9906151484009982,0.6
lenet5_batchNorm7,62,0.9907,0.9906711804054389,0.990567820142007,0.9906151484009982,0.6
lenet5_batchNorm7,64,0.9907,0.9906711804054389,0.990567820142007,0.9906151484009982,0.6
lenet5_batchNorm7,66,0.9907,0.9906711804054389,0.990567820142007,0.9906151484009982,0.6
lenet5_batchNorm7,76,0.9907,0.9906711804054389,0.990567820142007,0.9906151484009982,0.6
lenet5_batchNorm7,71,0.9907,0.9906711804054389,0.990567820142007,0.9906151484009982,0.6
lenet5_batchNorm7,69,0.9907,0.9906711804054389,0.990567820142007,0.9906151484009982,0.6
lenet5_batchNorm7,67,0.9907,0.9906711804054389,0.990567820142007,0.9906151484009982,0.6
